Gene,CNT38,CNT48,CNT56,IPD12,IPD13,IPD28
DNTTIP2,46.8479,34.6914,34.6508,53.3782,42.8823,38.798
DOC2A,1.045273333,0.782389334,0.957742817,1.133728833,0.5803485,0.681534167
DOC2B,0.416877,0.948376,0.795842,0.96591,1.04871,0.163322
DOCK1,8.145865,8.44344,6.79527,10.933925,9.5702,8.679865
DOCK10,0.5043095,1.174645,1.293361,0.351699,1.102017,0.48511585
DOCK11,4.98575,5.34146,5.60755,7.98725,9.11511,8.17659
DOCK2,0.0105598,0,0.0201592,0,0.111572,0.0124112
DOCK3,4.50745,2.4583,4.09464,4.61066,2.66771,4.96502
DOCK4,2.81434,2.0626,2.59173,2.41423,2.57294,3.5498
DOCK5,1.4651335,1.382541,2.199515,1.996706,1.441949,2.295995
DOCK6,10.8692,5.23991,15.8833,9.78813,10.1798,8.64631
DOCK7,3.103612,2.563479333,2.2598605,3.934343833,3.296799,2.8001325
DOCK8,0.101514004,0.025471336,0.005699901,0.063858002,0.0045066,0.003509167
DOCK9,0.1449714,0.1731003,0.163659901,0.1410446,0.10988007,0.19528062
DOHH,4.424235,4.673845,2.486475,3.49316,2.870865,4.276565
DOK1,1.176694573,0.746229,0.908084333,1.600011667,1.239413056,1.746234132
DOK2,0,0.015081467,0,0,0,0.041555333
DOK3,0.567071148,0.9965718,0.6422354,0.734114,0.448727,0.9630362
DOK4,3.71656,4.94079,2.63786,5.17504,2.274805,3.239635
DOK5,1.088015333,1.004822,1.373302667,1.485098,1.610486667,1.547997333
DOK6,1.81947,1.33366,1.35726,1.62598,1.16365,1.18298
DOK7,0.046646,0.10375325,0.04388675,0.200286,0.011566325,0.078457725
DOLK,33.8676,28.6771,19.1493,42.4342,24.8682,23.0589
DOLPP1,22.61226667,14.77488667,16.084973,20.81376667,15.33341333,16.31706533
DONSON,19.1912,15.7924,18.3158,23.4298,17.1504,18.0192
DOPEY1,2.06182,2.404676,2.2887025,3.849492,2.442519,2.79021
DOPEY2,2.004205,1.37423,2.149845,2.09074,1.82993,2.407434
DOT1L,43.2609,31.8495,48.208,38.3881,24.3426,35.167
DPAGT1,71.2798,43.4392,53.6869,64.5924,46.3686,36.3352
DPCD,34.1659,35.2428,30.3882,43.7328,46.6702,29.5863
DPEP1,0.2649465,0.0753425,0.27757601,0.4013865,0.250830043,0.441148
DPEP2,0.0204754,0.035041667,0.04898,0.076775,0.054321333,0.048106
DPEP2NB,0,0,0.0630219,0,0,0
DPEP3,0,0,0,0,0,0
DPF1,1.69127335,2.9231272,2.17446475,2.2372375,1.57962,3.809413805
DPF2,40.7229,45.1159,35.2449,51.3922,43.1939,48.0013
DPF3,0.08415,0.0515915,0.0230899,0.0359958,0.021298575,0.098904
DPH1,4.36593,11.3822,2.73276,7.44167,6.91021,5.43716
DPH2,1.620773667,1.531002856,1.213932778,1.856784389,1.438276668,1.4213934
DPH3,4.38681,4.21252,3.0887,5.70734,4.437665,4.88835
DPH5,10.30987,7.667073333,9.365083333,11.91868,9.825123333,10.74173333
DPH6,2.334209,0.65433535,2.4064735,2.95092585,2.643763,2.525262
DPH7,0.418856,2.41088,0.231577,1.98073,1.4319,1.55934
DPM1,11.540272,7.81472,7.3210794,13.94737,9.8054082,8.431896064
DPM2,23.6078,20.6273,20.1719,21.6831,19.8282,23.9429
DPM3,96.7162,108.02164,97.08605,112.298915,88.8822,113.12455
DPP10,0.246327867,0.240451713,0.212817738,0.414396176,0.274218633,0.204072081
DPP3,8.294290667,8.323079455,6.980436667,8.140333333,8.7917,8.893633333
DPP4,0.693624,0.259787,0.355264,0.633206,0.510706,0.198838
DPP6,1.0535886,0.352098633,0.145952,1.165911568,0.1677674,0.070599
DPP7,15.7154,4.3534,10.4747,11.5903,6.54361,4.51152
DPP8,0.841874636,0.609421626,0.717614619,0.961457093,0.690526764,0.749574585
DPP9,12.8902,12.8773,9.43554,12.7839,9.25783,15.4987
DPP9-AS1,0.683814,0.894835,0.839532,0.799537,0.503462,0.821815
DPPA2,0.0544859,0.185929,0.156749,0.1748,0.785122,0
DPPA3,0,0,0.0709945,0.0795376,0,0
DPPA4,1.784225112,9.8181245,3.1977913,4.163465,19.285285,0.7014115
DPPA5,0,0,0,0,0,0
DPRX,0,0,0,0,0,0
DPT,0,0.142529,0,0,0,0
DPY19L1,43.3045,31.1576,30.4697,56.8971,36.5651,34.2568
DPY19L2,6.0055,6.55455,5.22241,5.96034,3.2382,4.57258
DPY19L3,23.18277,18.13295,17.316265,37.0893,21.516615,20.007225
DPY19L4,24.7194,19.1768,18.6539,34.6214,20.5506,20.7361
DPY30,9.18401,10.66118,7.758662,10.163936,10.964116,9.460746
DPYD,0.46268825,3.365956,0.35811805,4.4035805,1.8506675,0.3772585
DPYS,0,0,0,0,0,0
DPYSL2,18.53453333,22.06226667,15.18746667,25.30833333,18.14946667,27.71316667
DPYSL3,40.2823,25.4551,29.06075,43.42695,32.35645,61.44095
DPYSL4,57.3052,54.2436,43.8837,82.0722,51.8181,83.7861
DPYSL5,24.76489367,30.48854667,21.06361333,31.24666667,24.937236,38.96401
DQX1,0.259054,0.132601,0.247274,0.110812,0.136854,0.0913418
DR1,20.2087,19.983,14.1286,24.424,19.9465,25.5675
DRAM1,22.5517,4.62956,19.3587,7.9865,14.3184,20.1079
DRAM2,0.406524,3.89949,0,1.641291,5.411300001,0.180766633
DRAP1,61.4055,65.4993,49.7159,57.3598,68.0331,74.7662
DRAXIN,44.1525,15.8961,52.971,13.4718,27.5133,101.74
DRC1,0.192399,0.468963,0.0787072,0.793606,0.248918,0
DRC3,0.292365788,0.3426579,0.28030925,0.55565325,0.2132405,0.2871725
DRC7,0.0221105,0.026388333,0.0318602,0.086697667,0.012595067,0
DRD1,0,0.013801,0,0.0172999,0,0.0190136
DRD2,0.8511455,1.37629,1.162025,0.67391,0.941683391,2.926365
DRD3,0,0,0,0,0,0
DRD4,1.1113,0.758445,0.424306,0.237682,0.461278,0.522454
DRD5,0,0.074315,0,0,0,0
DRG1,47.5855,49.0219,37.2212,75.8086,62.74,53.0867
DRG2,10.373545,11.985315,9.4294765,11.688719,10.3723,11.111289
DRGX,0,0,0,0,0,0
DRICH1,0.293964,0.250783,0.224478,0.502981,0.399335,0.207302
DROSHA,10.644205,10.4464,10.583805,14.49275,10.55942,10.26045
DRP2,1.23259,1.579294,1.52995,1.749138,1.1360759,1.206328
DSC1,0.060684543,0.047470379,0.01528912,0.034810069,0.012217369,0.009317012
DSC2,5.713865,3.919955,3.67148,7.43448,3.71419,1.8085935
DSC3,3.36948,0.48226725,0.784531,2.1887725,0.5956625,0.123507
DSCAM,0.027906867,0.023412067,0.019373,0.037982333,0.111087631,0.002981787
DSCAML1,0.0649816,0.102953,0.106332,0.039709,0.0140118,0.0654639
DSCC1,18.2232,12.9118,11.8785,18.9645,16.8219,14.159
DSCR4,0,0,0,0,0,0
DSE,1.890937806,0.907435869,0.980029092,1.571801765,1.269557183,0.791222962
DSEL,3.18951,2.31811,2.46597,2.77571,2.64714,2.03139
DSG1,0.00880258,0,0,0.0188268,0,0
DSG2,81.2073,29.1356,61.7375,120.506,53.3392,24.0747
DSG3,0.162041,0.205327,0.179727,0.196256,0.0649917,0.102428
DSG4,0,0,0,0,0,0
DSN1,3.157776,3.27618,2.7095624,4.27241,2.8748814,3.0954568
DSP,4.148355333,1.092298967,1.951153333,11.5801667,7.371304333,0.0873114
DSPP,0.0151231,0,0.0144354,0.0161725,0,0.0355492
DST,4.1233808,2.21833472,3.771003,4.4845378,3.2043658,4.1798446
DSTN,16.99985,31.598495,16.26489,39.03174,33.7664,23.7719
DSTYK,2.966227,3.18959,2.427463374,4.00492,2.24484,3.28881195
DTD1,15.3138965,16.791451,13.8170405,22.829769,24.8335845,22.614644
DTD2,6.33806,6.93413,7.23996,8.16406,6.76601,8.93014
DTHD1,0,0,0,0,0,0
DTL,9.331825333,6.996358067,7.467333335,14.45351267,11.01427467,8.649533333
DTNA,0.212494059,0.338470345,0.142424735,0.480334882,0.378824194,0.098717184
DTNB,0.151146602,0.219682997,0.10607134,0.223984133,0.202475064,0.283114
DTNBP1,1.538328167,2.001358,0.978966623,2.113292333,1.8147255,0.948228833
DTWD1,4.63545,3.119348,3.9534315,3.630475,3.391233,3.9701555
DTWD2,0.89624,0.8297945,0.852163,1.405375,1.0218075,1.162785
DTX1,1.25943,2.65142,0.407185,4.58356,0.827842,0.740122
DTX2,1.34586725,2.05625325,1.2177275,1.4277605,1.3053425,1.61191875
DTX3,6.61049,12.02984667,8.24096,10.99837667,3.731093333,4.167713333
DTX3L,2.25109,1.45929,1.19572,2.98666,2.13754,1.03051
DTX4,13.4593,11.641125,24.49585,8.15404,11.6405,53.8129
DTYMK,7.756406125,7.963703,6.164820875,7.1996535,6.6624175,7.323416375
DUOX1,0.2943795,0.31656,0.3094235,0.415907,0.2090595,0.2700095
DUOX2,0.0106674,0.00900256,0,0.0109704,0.00764257,0.0121644
DUOXA1,0.00826405,0,0,0.012782717,0,0.00434675
DUOXA2,0,0.0443678,0,0,0,0
DUPD1,0,0,0,0,0,0
DUS1L,59.848,66.9887,67.313,49.0107,44.1626,58.7343
DUS2,4.096293333,2.657682,3.747026667,3.980821,3.02021,2.66297
DUS3L,14.462565,12.3167,10.340185,13.221,10.042046,13.2239
DUS4L,0.940217833,0.656433833,1.056454,1.157492503,0.840245023,0.820026667
DUSP1,14.7281,14.0498,12.7954,20.1065,14.6363,17.3921
DUSP10,0.1429988,0.170790633,0.0323189,0.290570067,0.108329029,0.285719333
DUSP11,8.70473,9.47204,6.57082,13.6782,12.3344,9.9699
DUSP12,24.4157,28.7495,22.2697,30.4294,23.1581,24.1617
DUSP13,0.0157803,0,0.012337817,0,0,0
DUSP14,18.1912,17.025,13.8538,15.9928,21.3148,20.5162
DUSP15,1.25150586,0.6968048,0.6964538,1.4398594,1.42863392,0.854089201
DUSP16,9.0822,6.98372,8.60119,14.3073,8.94437,14.863
DUSP18,0.4561445,0.3239535,0.43711925,0.480876,0.2993685,0.75903
DUSP19,0.414912233,0.315518754,0.335100667,0.309197733,0.249223409,0.423878733
DUSP2,0.215246,0.367256,0.0821833,0.736583,0.389867,0.15179
DUSP21,0,0,0,0,0,0
DUSP22,2.764644,2.3393738,3.14938,2.9490048,2.6609744,4.1888616
DUSP23,0.65813,0.653075667,0,0.656876673,0.033112401,0
DUSP26,0.272637333,0.698216667,0.218242333,0.707613333,0.313929667,0.946536667
DUSP27,0,0.068042,0,0,0,0
DUSP28,2.36442,1.95767,1.58207,2.73744,1.3476,1.92855
DUSP3,10.6023,10.6635,9.16144,12.361,10.5884,15.8716
DUSP4,8.9200865,8.6843987,4.642495,8.09816,8.64588325,1.956955
DUSP5,2.43895,2.24252,0.82775,3.50657,5.52198,1.43328
DUSP6,18.827893,21.043268,6.7928055,42.359405,23.010385,1.13008
DUSP7,8.19788,9.13064,6.42212,9.16523,7.49926,9.14856
DUSP8,1.95837,2.20682,2.09252,2.39121,1.69856,5.58254
DUSP9,0.4663855,0.880155,0.1244905,0.649885,0.164046,0.510955
DUT,13.07366333,16.22944,10.147408,20.67051867,13.78952367,12.08922267
DUX4,0.11276,0.0793815,0.04033225,0.0864795,0,2.375245
DUXA,0.62148,0.571072,0.637841,0.525402,0.39101,0.625369
DUXB,0,0,0,0,0,0.0837827
DVL1,17.08255,12.285535,14.7883,14.77041,12.4163,15.00385
DVL2,38.9529,42.3486,30.7511,41.7451,35.3922,39.2803
DVL3,24.7248,25.0159,23.402,24.8797,20.8256,30.3991
DWORF,1.79599,1.1704,0.800159,1.26065,1.05371,1.67801
DXO,20.4057,19.7239,18.1142,23.1294,15.244,21.3818
DYDC1,0.390756,0.537675,0.606805,0.3807795,0.169601,0.186519
DYDC2,0.4646608,0.2972924,0.472993,0.7304732,0.56971,0.32487686
DYM,4.982699333,4.758862,4.208847333,5.866183333,5.40672,5.86877
DYNAP,0.3904355,0.229489,0.4037955,0.1908345,0.1678885,0.189925
DYNC1H1,125.397,70.0063,86.6423,136.853,87.6633,100.945
DYNC1I1,0.09323996,0.0471918,0.0642779,0.134307,0.1014614,0.1653438
DYNC1I2,3.2980749,3.0105967,2.6093121,5.023689,3.4686714,3.7201131
DYNC1LI1,29.2543,26.8115,23.1597,40.3665,37.139,31.7672
DYNC1LI2,10.870164,10.63430639,10.65653,15.11079502,9.3444575,12.0358506
DYNC2H1,6.01280407,3.56288117,3.420386085,6.8367692,3.767649625,3.62266092
DYNC2LI1,5.84068,3.7296,6.241506667,7.66095,6.642203333,3.78692
DYNLL1,58.22355,73.66186,39.68741667,81.97663,61.66315,72.31216
DYNLL2,84.4761,124.69,91.7558,94.5386,101.157,104.93
DYNLRB1,11.27737757,9.557448571,6.536907143,9.059345143,8.686322714,9.750270143
DYNLRB2,0.03755025,0.06406875,0,0,0,0
DYNLT1,24.91168333,22.38965333,22.89969667,31.25564667,26.26996167,28.01639667
DYNLT3,2.7004,1.01793,0.779278,2.11547,0.73462,0.959538
DYRK1A,0.86359516,0.8163059,0.65988043,2.2610314,1.02306406,0.7470476
DYRK1B,1.938230137,2.712642667,1.503593333,2.37286,2.154660667,3.3581
DYRK2,10.493655,6.22055,9.31066,8.93911,6.82056,8.447515
DYRK3,3.637139,1.918966,3.23076,4.8139575,3.6014835,3.316818
DYRK4,3.976704725,4.79699425,4.511084,4.09218675,4.268415675,5.208622
DYSF,0.022854133,0.017133742,0.023326587,0.072896223,0.046739046,0.024419044
DYTN,0,0,0,0,0,0
DZANK1,0.936033,1.2682,1.51505,0,1.55572,0.52925
DZIP1,6.0008,5.90920002,5.4816,5.8922,4.6859154,5.787261
DZIP1L,2.900525,2.3005645,3.5497,3.06635,2.2653135,2.73056
DZIP3,12.138,9.03642,12.8578,18.563,11.8321,10.7649
E2F1,42.482,33.8343,28.5969,34.6787,28.0105,36.1298
E2F2,8.77778,8.04006,7.59908,8.70361,6.59413,8.83009
E2F3,8.21958,9.344765,6.15679,14.44395,7.724205,9.1046
E2F4,37.9924,41.5114,36.6732,40.1233,30.9336,45.1563
E2F5,8.922116667,9.388646667,7.204272333,9.8475,9.534383333,10.8613
E2F6,2.243126667,2.300346833,1.955182571,2.395986367,2.373733355,2.71608365
E2F7,12.4634,7.63171,10.0194,10.1554,10.0252,11.7954
E2F8,0.431424,0.655984667,0.54797,0.315384,0.266781667,0.970920001
E4F1,6.7192,6.463333532,6.07823369,7.30768,5.157197,5.943066667
EAF1,11.2019,10.3471,9.21129,12.7859,10.713,12.9978
EAF2,0.687077,0.946317,0.7201075,0.9283535,0.873697,0.913468
EAPP,4.8268005,5.198855,4.561625,7.60894,6.76775,5.8498965
EARS2,4.967798667,3.700015333,3.614125667,5.470401667,3.927269333,3.807053333
EBAG9,3.106883507,3.126081,2.345290333,5.662743333,3.107768333,1.929344
EBF1,0.103475215,0.165936216,0.14946386,0.098677375,0.271754,0.3730945
EBF2,0.761141,0.637944,1.08342,0.257039,0.191476,1.38112
EBF3,3.42546,2.50482,5.61936,3.96446,4.44292,8.20894
EBF4,4.12942,3.24577,3.03485,5.98155,0.927931,3.12741
EBI3,0.0696755,0,0.0665073,0,0.0525837,0
EBLN1,0,0,0,0,0,0
EBLN2,2.01254,1.79156,2.88154,1.91826,1.32074,2.57108
EBNA1BP2,25.633622,24.43976,18.51264,31.59866,30.81443,23.255865
EBP,127.281,104.922,91.1848,163.802,100.326,84.9688
EBPL,30.81723775,17.62043575,20.75911175,36.1826825,22.2654755,17.8658
ECD,5.3011775,3.9123045,4.01101385,8.16073,5.44094945,4.831393002
ECE1,17.549865,10.49564062,10.65137,9.9811525,11.4258725,9.26603025
ECE2,0,0,0,0,0,0
ECEL1,1.0728,4.516375,1.213235,0.92278,0.580825,2.76847
ECH1,33.4893,41.1637,26.7843,38.3573,32.4559,30.5423
ECHDC1,6.1292176,7.979088,4.7923714,10.854091,7.3105546,7.2409768
ECHDC2,0.0262915,0.139460175,0.2252755,0.08434775,0.09325285,0.15975075
ECHDC3,0.307564,0.599738,0.167759,0.892746,0.066319,0.154924
ECHS1,77.6376,89.8567,64.0589,111.597,99.2664,107.455
ECI1,33.639585,36.87129,26.381555,34.7779,31.7154635,32.75175
ECI2,9.247125,9.313365,9.0281505,12.6685,10.106475,8.944125
ECM1,0.912623333,1.371763333,0.635947667,1.933098,1.281837333,0.429888667
ECM2,0.0207574,0.011805533,0.032641167,0.009142267,0.015665467,0
ECPAS,25.6023,19.5372,20.8161,34.9585,24.0578,23.701
ECSCR,0.0317554,0,0,0,0.0239656,0
ECSIT,6.2868,10.03496975,5.61373925,8.4876565,6.72483,8.2974625
ECT2,5.205142383,5.05193086,4.515048344,7.5597269,5.640457144,5.514553177
ECT2L,0.058955,0.0796535,0.1423265,0.131871,0.103753,0.0805725
EDA,0.793404694,0.4728767,0.877293216,0.6258036,0.613549043,0.8663606
EDA2R,1.964219536,0.579448897,2.644509429,0.851118286,1.351196934,1.69057799
EDAR,0.436052,0.0398571,0.0445954,1.59878,0.0822714,0
EDARADD,2.132425,3.11496,1.193974,4.31652,2.1866795,0.556295
EDC3,4.0999204,4.03175446,3.1589698,5.119963201,4.039742,3.921408
EDC4,32.8841,29.5069,25.2132,38.7675,25.429,30.0116
EDDM3A,0.0979881,0,0.0935324,0,0,0
EDDM3B,0,0,0,0,0,0
EDEM1,11.6339,6.68936,7.75456,12.6307,7.23341,8.68207
EDEM2,9.3471037,4.745635359,6.668362,7.669988333,4.153026667,6.9685
EDEM3,7.151296017,5.465886718,5.780800001,9.421733334,5.490533342,6.054760001
EDF1,48.42528,49.32638,35.4873,51.260506,51.930168,52.6885914
EDIL3,0.838031,0.690976,0.657650449,0.387900529,0.8539955,1.085093602
EDN1,0.1169578,0.11402945,0.015948275,0.3752241,0.0630468,0
EDN2,0,0.038838193,0.021537067,0,0.017178863,0.053507383
EDN3,0.005275286,0.295768,0.010070668,0.0996054,0.1366822,0
EDNRA,0.063364,2.299244733,0.418968437,0.412814167,0.199887534,0.26341555
EDNRB,1.0268665,16.56157,5.2739875,1.4547475,1.22589555,10.71707575
EDRF1,2.559152003,2.0764912,2.5466082,3.68791743,2.649863,2.770234221
EEA1,12.6523,6.02521,8.9608,12.0486,9.23009,10.182
EED,8.067067,6.658006,6.8139045,10.629536,9.46638,9.2846
EEF1A1,3155.66,3900.65,2718.01,4113.67,4081.68,4634.43
EEF1A2,2.60297,3.33092,1.2423,5.11579,2.17681,5.37451
EEF1AKMT1,2.66236,2.770375,1.9017215,5.340516,3.83721,3.0595835
EEF1AKMT2,1.80425,1.342904727,1.30096,1.88708,1.433799667,1.672146667
EEF1AKMT3,1.51962,1.143155,1.664962,1.28391,1.061447,1.12523
EEF1AKMT4,5.25561,4.69711,3.5833,4.72819,5.2885,4.11803
EEF1AKMT4-ECE2,0,0,0,0,0,0
EEF1B2,169.0366333,181.4259,140.9744,240.4815667,199.8922,154.2633333
EEF1D,30.45208,37.00839444,22.03555033,33.06996778,30.94699111,37.16165778
EEF1E1,20.706,17.46965,13.785495,21.98477,19.4135,16.14288
EEF1G,1487.34,1623.64,1279.26,1912.37,1745.87,2312.71
EEF2,918.594,1087.51,689.621,1164.37,1026.89,1552.8
EEF2K,11.5522,6.26622,9.23091,11.6195,8.70281,7.95366
EEF2KMT,3.755893333,3.106703333,2.844003333,3.74558,3.572976667,3.281020125
EEFSEC,11.5314,18.2546,9.03286,16.587,14.4488,14.3516
EEPD1,1.75266,3.22775,1.3543,3.71881,2.49847,1.96185
EFCAB1,0.279289,0.258145067,0.222271387,0.585164333,0.236316667,0.148703667
EFCAB10,0.51639,0.3684575,0.654929,0.6101855,0.28624,0.3389505
EFCAB11,0.8399878,0.77955794,0.60779902,0.776265988,0.79872316,0.7322364
EFCAB12,1.10237,0.885118,1.11414,1.59493,0.880887,1.02889
EFCAB13,0.3452465,0.411527,0.2862305,0.3371875,0.1819105,0.306216
EFCAB14,9.83736,8.40188,9.68915,11.7407,7.97319,11.5092
EFCAB2,1.5057475,1.3882525,1.514333505,2.364325,1.902325,2.345066
EFCAB3,2.61982,1.84895,3.023565,3.56569,1.40199,2.183395
EFCAB5,0.065175667,0.094072533,0.113110667,0.113429333,0.1100011,0.083135333
EFCAB6,0.164106,0.174274,0.176122,0.3357275,0.15615845,0.2555875
EFCAB7,4.18817,3.76874,4.7918,6.59549,4.93602,4.58531
EFCAB8,0,0.0283753,0,0,0.012551,0
EFCAB9,0,0.113746,0,0.142584,0.100624,0
EFCC1,12.4053,14.7362,19.4755,7.73972,18.803,28.7553
EFEMP1,10.051935,12.615745,1.4537235,34.24435,25.7243,0.103503504
EFEMP2,5.1759,2.529235,4.86892,12.7671,11.5114,0.8176525
EFHB,0.146439,0.06807675,0.15032,0.184436,0.097241,0.067306
EFHC1,4.170546333,3.767470667,4.11839,6.63874,3.965863333,3.7872
EFHC2,0.575595,0.280597,0.745643,1.0552,0.511968,0.193289
EFHD1,1.695696667,0.547367,0.947824,1.306926667,2.686283333,0.9157
EFHD2,11.5234,10.0728,13.3835,9.19675,11.4813,33.4257
EFL1,2.345032,2.464434452,1.8949404,3.9324658,3.138240002,2.5257458
EFNA1,0.321266,0.2402945,0.1415345,0.326316,0.212574,0.1742735
EFNA2,2.52698,4.25826,1.78905,1.53124,1.08937,4.43834
EFNA3,16.309,7.42044,8.64855,18.0436,11.3358,11.2644
EFNA4,23.91010333,18.94049333,14.83428067,30.78941333,16.99494667,15.153771
EFNA5,23.5677,13.8674,21.2259,24.696,19.3715,19.9322
EFNB1,70.5142,56.9213,52.7631,75.4073,53.2469,101.705
EFNB2,35.5592,40.3163,31.7315,30.4629,32.9063,53.7022
EFNB3,33.383,60.3477,15.1086,78.8503,44.0148,42.9272
EFR3A,0.4400657,0.370222745,0.346262803,0.645580099,0.451907311,0.434015156
EFR3B,4.88036377,4.762573,4.790955,6.39124845,4.200096,7.73863795
EFS,12.84098,18.10025667,9.08161,13.54232333,8.798162333,10.5160307
EFTUD2,15.3769035,14.62115199,11.091725,19.684961,16.1875305,14.47631
EGF,0.961564334,0.163909667,0.870414553,0.294351333,0.530666963,0.546142793
EGFL6,0.38229,0.53099,0.499597,0.8175615,0.93007,0.216386
EGFL7,3.05142,0.300368,1.635574,3.00177806,2.40961006,1.641472
EGFL8,4.74853,8.02867,8.473325,4.99276,3.44464,5.316445
EGFLAM,0.126910413,1.096401,0.011265375,0.74628075,0.202549888,0.115593635
EGFR,0.79303,0.2163514,0.85988944,0.778882003,0.725298,0.671088
EGLN1,6.26647,6.28353,4.63651,8.34405,5.43122,8.10089
EGLN2,14.114476,17.540775,9.2610105,14.3242915,13.52535,16.75244
EGLN3,0.3619575,0.212958,0.2621025,0.293643001,0.4144605,0.3080615
EGR1,35.346,28.0379,16.7163,73.1131,25.578,6.76049
EGR2,0.3866128,1.284142,0.270774,0.59716299,1.471705202,0.01770374
EGR3,0.2926995,0.0478876,0.222369,2.02662,0.2914827,0.01515435
EGR4,0,0.0247251,0,0.0929806,0.0218728,0
EHBP1,0.692757032,0.504243849,0.56286913,0.82295328,0.603463717,0.640327933
EHBP1L1,2.80204,0.972234,2.59105,1.97184,1.95035,2.6175
EHD1,4.992713333,7.561633333,4.04671,6.94514,6.067002333,9.377966667
EHD2,0.407602,0.245926,0.368387,0.31658,0.23094,0.377884
EHD3,3.30861,3.92278,1.80466,3.35768,3.12123,3.57125
EHD4,8.29487,3.80731,5.15207,8.32074,5.97794,4.53131
EHF,0.004011201,0,0,0.004289567,0.003027234,0.004714468
EHHADH,0.5891,0.225608,0.746515,0.611895,0.3681055,0.71674
EHMT1,6.27725294,6.71844212,4.9077757,9.22079614,5.9629946,7.01518604
EHMT2,15.0610525,16.1377475,12.3177275,18.0383225,12.172985,18.1863125
EI24,21.85307,15.8754575,18.35392625,19.63454475,18.13681575,23.3274285
EID1,75.8036,110.091,73.8243,133.391,109.12,130.93
EID2,19.3151,21.0024,13.7372,23.4326,20.7834,23.9733
EID2B,6.15047,4.0363,6.4201,7.67987,4.04002,6.82721
EID3,0.252588,0.086194,0.337543,0.0540231,0.152501,0.0593747
EIF1,286.423,303.713,231.379,322.113,295.344,291.503
EIF1AD,1.544349857,1.60349919,1.454218857,2.002373714,1.612593643,1.553483
EIF1AX,34.0252,35.3993,49.5413,62.6381,78.7626,77.3096
EIF1AY,0,0,0,0,0,0
EIF1B,74.8053,73.9369,63.9322,101.656,82.6424,104.234
EIF2A,4.860214,4.4781084,3.8981642,6.373058,4.936071,4.970226
EIF2AK1,15.21019,17.79134,13.000225,19.82957,17.704095,17.20756
EIF2AK2,2.119516667,1.728524667,1.591939303,2.396106153,1.920611567,2.201616667
EIF2AK3,9.61288,7.88009,8.15931,13.1768,8.62625,9.653275
EIF2AK4,18.6055,14.726,16.5077,19.2234,17.8923,15.2742
EIF2B1,31.133,37.3528,33.6821,45.1111,37.2138,37.1737
EIF2B2,20.0834,24.6393,19.9005,33.9541,26.7048,23.2111
EIF2B3,6.825509,5.628569333,5.596319667,7.4632,7.590479333,6.649536667
EIF2B4,5.10343125,5.28197875,4.70315875,6.48392375,5.580051875,4.958835
EIF2B5,30.1089,23.9963,29.9632,35.413,26.5922,28.2938
EIF2D,11.87805,10.8897,14.3401,12.2381605,11.3253,12.34825
EIF2S1,26.5109,21.7989,19.8771,36.6632,29.5671,26.0763
EIF2S2,26.082481,17.47296633,13.96404567,25.37774667,23.42486533,17.95590667
EIF2S3,128.444,141.123,145.403,213.809,178.467,166.812
EIF3A,116.837,82.2939,86.5459,156.219,115.52,103.563
EIF3B,27.44585,31.7114,18.6722,24.0101,21.34585,36.39865
EIF3C,31.9491058,33.881992,23.0403754,56.9070918,43.4627624,44.625218
EIF3CL,0.111891687,0.075533333,0.073686761,1.3250928,0.039274523,0.646375243
EIF3D,130.08,105.26,101.417,166.366,143.929,137.885
EIF3E,250.584,258.792,212.727,392.867,299.502,339.816
EIF3F,201.824,224.021,157.428,245.738,208.608,288.852
EIF3G,147.882,146.219,128.979,158.782,126.116,156.985
EIF3H,194.954,184.814,161.944,245.194,232.991,257.945
EIF3I,73.8767,81.2655,66.9568,95.4804,88.753,85.2155
EIF3J,15.13353333,13.354906,11.077798,18.37989467,15.67113567,16.12319367
EIF3K,36.04919333,39.6345,32.94655333,44.40514333,41.10763667,44.6715
EIF3L,98.6762045,118.1383615,89.3,136.34548,116.037702,149.0505
EIF3M,59.78152,51.662115,49.4673,72.210555,72.95258,56.701725
EIF4A1,251.511235,270.23238,197.0165,294.248505,283.260772,258.5913
EIF4A2,252.316,213.839,276.4,301.202,242.013,244.096
EIF4A3,94.1577,133.736,82.1385,157.283,130.952,101.09
EIF4B,88.4875,82.5448,66.63775,116.7013,94.6652,108.479
