"SOIidx","start","end","formula","mass","anot","Bf_1","Bf_2","Bi_1","Bi_2","QC_00","QC_01","QC_02","QC_03","QC_04","QC_05","QC_06","QC_07","QC_08","QC_09","QC_10","QC_11","QC_12","QC_13","Suero_C01_08","Suero_C02","Suero_C03","Suero_C04","Suero_C05","Suero_C06","Suero_C07","Suero_P1_V1","Suero_P1_V3_5","Suero_P1_V4","Suero_P1_V6","Suero_P2_V1","Suero_P2_V3_5","Suero_P2_V4","Suero_P2_V6","Suero_P3_V1","Suero_P3_V3_5","Suero_P3_V4","Suero_P3_V6","Suero_P4_V1","Suero_P4_V3_5","Suero_P4_V4","Suero_P4_V6","Suero_P5_V1","Suero_P5_V3_5","Suero_P5_V4","Suero_P5_V6","Suero_P6_V1","Suero_P6_V3_5","Suero_P6_V4","Suero_P6_V6","Suero_P7_V1","Suero_P7_V3_5","Suero_P7_V4","Suero_P7_V6","Suero_P8_V1","Suero_P8_V3_5","Suero_P8_V4","Suero_P8_V6"
40,215.83573057602,272.17874411202,"[C4H5O2]+",85.02841,"C4H4O2_M+H; C4H6O3_M+H-H2O",NA,4803.28515625,NA,2924.67529296875,183303.828125,193541.390625,188576.40625,184082.0625,195848.734375,203206.796875,199625.59375,216301.421875,222541.625,234523.328125,231465.515625,234690.625,278244.25,246143.109375,257320.4375,212407.328125,207802.34375,216331.828125,201851.5,253197.203125,213136.171875,230049.5,177069.09375,185827.046875,206970.15625,206445.609375,282969.90625,238061.296875,228918.484375,302344,319037.9375,289249,239047.53125,219170.734375,208729.71875,352758.375,243032.59375,259627.453125,218227.453125,235425.75,226263.171875,205835.625,164526.140625,190031.21875,268545.40625,240688.71875,287597.53125,212827.828125,220242.734375,216531.703125,186851.484375,250087.828125,280985.59375
41,277.63520267202,289.73231465598,"[C4H5O2]+",85.02841,"C4H4O2_M+H; C4H6O3_M+H-H2O",NA,NA,NA,NA,25784.59765625,26285.8359375,26649.615234375,26001.33203125,32400.177734375,31669.091796875,28759.458984375,31480.75390625,24973.203125,24938.484375,16245.111328125,20626.126953125,20565.08984375,21938.06640625,22579.876953125,34333.62109375,22958.71875,30200.98046875,14475.33203125,22528.1953125,18955.6171875,26532.650390625,22972.845703125,18949.240234375,26758.82421875,21134.763671875,31855.60546875,32344.8203125,19030.8671875,38168.31640625,43758.1484375,35211.81640625,39299.28125,12278.5927734375,15197.0986328125,28722.158203125,16236.466796875,12691.0087890625,29865.669921875,24001.904296875,34469.9453125,24450.341796875,21711.22265625,19867.8515625,27775.595703125,25966.421875,25335.666015625,32499.634765625,32872.2890625,25042.85546875,21349.58984375,25578.306640625,31552.810546875
42,272.17874411202,277.63520267202,"[C4H5O2]+",85.02841,"C4H4O2_M+H; C4H6O3_M+H-H2O",NA,NA,NA,NA,25784.59765625,28000.390625,32374.5,27897.658203125,32400.177734375,31669.091796875,28759.458984375,31480.75390625,31035.7421875,30897.8046875,23257.84765625,25006.591796875,27168.65234375,21938.06640625,32265.60546875,38258.4375,23953.59765625,30200.98046875,22183.427734375,22528.1953125,23460.19921875,26794.001953125,24457.349609375,22436.5703125,27849.763671875,25096.908203125,34399.95703125,39311.81640625,24259.330078125,38168.31640625,43758.1484375,35211.81640625,39299.28125,25876.37109375,22792.056640625,37372.47265625,23419.1796875,27548.650390625,31079.7109375,24455.060546875,34469.9453125,24450.341796875,22165.900390625,25949.95703125,30747.58984375,25966.421875,32659.6328125,32499.634765625,32872.2890625,29734.021484375,25175.83203125,26552.630859375,32338.935546875
43,81.75424556802,91.61788678398,"[C4H5O2]+",85.02841,"C4H4O2_M+H; C4H6O3_M+H-H2O",4769.93505859375,4033.89624023438,NA,3631.66455078125,12704.306640625,13845.583984375,13345.0087890625,15922.6259765625,15142.5693359375,18175.85546875,13754.9775390625,17042.931640625,16043.9345703125,17923.70703125,16461.19921875,21852.029296875,18446.205078125,21827.60546875,15317.7294921875,18059.5390625,16943.189453125,19153.71875,16434.677734375,19463.365234375,16305.087890625,15256.1396484375,14830.923828125,16446.896484375,14620.345703125,14781.33984375,18061.919921875,13553.78515625,16633.423828125,14165.4716796875,11609.3466796875,17113.755859375,20364.205078125,17526.8359375,26656.716796875,22106.3359375,18272.11328125,15551.9140625,13673.53125,15984.6357421875,12881.4658203125,19708.23828125,20610.119140625,16083.9755859375,17546.984375,19987.91796875,24236.03125,16884.916015625,14148.4951171875,17983.423828125,14585.0498046875,18984.201171875,14985.1884765625
44,47.5,72.5,"[C5H9O]+",85.06479,"C5H10O2_M+H-H2O; C5H8O_M+H",32711.546875,38089.4921875,NA,21321.822265625,5126.703125,33730.5390625,40114.78125,40636.53125,37246.046875,57296.70703125,52342.19140625,55581.31640625,5230.78076171875,80796.453125,106315.9765625,93273.6484375,123552.515625,87422.3671875,18216.39453125,5176.78271484375,9026.2841796875,5392.82373046875,12521.4560546875,22231.109375,7281.892578125,6571.828125,11441.265625,18825.83203125,17557.60546875,12246.71484375,15082.8544921875,18501.65625,24379.27734375,6064.0478515625,5665.5234375,5911.85693359375,5771.408203125,8221.724609375,24090.615234375,4409.7236328125,13607.396484375,18933.07421875,25416.625,23076.603515625,6135.97802734375,4284.8095703125,18999.69140625,6762.0361328125,6027.314453125,5644.45703125,7681.29736328125,6347.84375,6587.69873046875,4220.4287109375,5330.66455078125,14492.5791015625,19222.7421875
45,306.66925591998,323.85944964798,"[C4H9N2]+",85.07602,"C4H8N2_M+H",46981.51171875,30028.736328125,NA,30674.791015625,1998915.5,2045515.5,1933711.125,1988075.625,1897912.75,1990325.625,1881263.5,1710749,1490617.125,1383531,1216796.125,1205464.25,1153710,1063485.75,1280122.125,1392218.75,1016939.875,1513828,1254028.375,1290216,1230017,1571715.875,1533768.75,1109167.25,1576245.375,1509872.25,1979077.5,2619510.75,1580231.75,1577377.25,1562780.125,1593708.875,1650778.25,1366023,1277585.25,1788566.875,1328441,1471131.25,2017266.375,1101626.5,1909634.125,1503598.125,902961.0625,1045581.25,1675059.75,1264949.75,1101363.875,1486905.25,1850653.375,1387742.5,1376250,1216519.5,1166023.75
46,323.85944964798,346.04115288,"[C4H9N2]+",85.07602,"C4H8N2_M+H",46981.51171875,39012.5390625,NA,35262.92578125,1998915.5,443482.71875,481040.03125,457591.875,1775318.5,428254.375,457280.46875,477126.1875,452979.6875,426361.34375,1169419,1148310.375,984075.9375,422121.9375,1266340,896263.75,912973.25,667445.4375,1162348.625,1164523.5,607835.1875,1494383.75,469689.25,1055852.125,674541.375,1450446.5,1917296.75,2619510.75,1530533,1461320.125,1536344.875,516039.03125,1556772.75,1059376.75,1135828.875,638790.1875,1263475.625,328772.71875,592703.5625,380131.125,428705.1875,1301246.375,812148.125,1045581.25,1537974.75,1075041.875,580455.3125,512444.3125,1718015.5,1387742.5,420632.8125,1216519.5,1109614
47,152.218853088,169.08353454402,"[C4H8NO]+",86.06004,"C4H7NO_M+H; C4H9NO2_M+H-H2O",27457.345703125,24278.40234375,NA,18906,475727.6875,485236.40625,481741.9375,439657.78125,474588.28125,460394.71875,453284.96875,448438.21875,510571,454623.6875,444684.75,394326.5625,429475.0625,402522.625,438389.625,1160504.625,417859.96875,387224.03125,557852.5,436145.59375,644727.0625,400884.65625,389196.1875,378268.4375,438120.875,384891.375,342632.8125,344731.625,312357.21875,626517.5625,422837.59375,665143.125,449810.40625,476831.40625,433319.21875,435286.5625,383722.8125,468877.59375,612416.5,335351.375,416178.125,356602.40625,370689.125,453836.9375,404253.8125,342673.75,380531.25,436900.8125,367354,335348.125,324939.5625,318172.75,253978.453125
48,169.08353454402,184.13349121602,"[C4H8NO]+",86.06004,"C4H7NO_M+H; C4H9NO2_M+H-H2O",24977.638671875,22919.3359375,NA,18906,475727.6875,485236.40625,481741.9375,439657.78125,474588.28125,460394.71875,453284.96875,448438.21875,510571,454623.6875,444684.75,394326.5625,429475.0625,402522.625,438389.625,1160504.625,393223.59375,387224.03125,557852.5,412900.53125,644727.0625,376979.625,389196.1875,378268.4375,438120.875,384891.375,342632.8125,344731.625,312357.21875,606762.9375,422837.59375,665143.125,449810.40625,476831.40625,433319.21875,435286.5625,383722.8125,468877.59375,612416.5,335351.375,416178.125,356602.40625,370689.125,453836.9375,401349.59375,342673.75,380531.25,436900.8125,367354,335348.125,324939.5625,318172.75,253978.453125
50,313.71091812798,332.733601296,"[C5H12N]+",86.09643,"C5H11N_M+H",24445.736328125,16720.751953125,NA,20502.78515625,1838611.625,1742340.625,1706001.5,1688907.25,1716370.5,1609577.25,1531490.5,1471986,1218520.875,1096363,1022649.375,930310.0625,1070981.375,987472.5625,1339880.25,2117581,1686047.25,1237990.125,1979645.625,1080689.375,1623175.75,1302467.125,1157239.5,581343.6875,1328177.875,813231.75,1337839.5,1103883.5,863538.4375,1425921.5,1545200.75,1164037.125,1215695.625,959484.1875,741666.9375,2879632.25,1282884.375,753751.8125,1759717.75,743903.4375,1323674.75,1853804.5,1380097.75,1021676.5625,862519.0625,1297230.125,1475128.75,1314894.125,2162831.5,904959,1183113.125,1057503.5,947961.0625
51,371.236508736,388.640557728,"[C5H12N]+",86.09643,"C5H11N_M+H",18146.765625,16329.244140625,NA,18483.177734375,102084.1875,117417.03125,106709.8046875,113240.5859375,104833.109375,106521.59375,102400.8359375,87105.9375,64879.51171875,54473.05859375,50072.18359375,48564.39453125,40588.8984375,38843.796875,52549.5703125,72021.1640625,50271.8671875,69974.359375,52412.0546875,46513.12109375,56454.3359375,44280.19921875,68035.7265625,33628.62109375,59869.5,42890.96484375,51679.875,71115.9453125,39149.50390625,48405.06640625,48700.125,40951.0546875,51246,41098.73046875,39865.62109375,70024.1875,43743.10546875,43391.9296875,72355.390625,35619.69140625,64292.28515625,65534.7734375,70039.8359375,45941.9140625,41595.7265625,42091.37890625,49998.546875,59535.5859375,90564.765625,51141.69140625,52721.32421875,41870.71484375,43327.5
52,355.070124336,371.236508736,"[C5H12N]+",86.09643,"C5H11N_M+H",21971.181640625,18620.712890625,NA,22197.33203125,102084.1875,117417.03125,106709.8046875,113240.5859375,104833.109375,106521.59375,102400.8359375,87105.9375,92127.609375,98368.5,99207.796875,94869.7890625,78937.234375,89344.7578125,61538.80859375,72394.8046875,116547.890625,155572.40625,70536.2421875,151007.25,69077.25,210944.859375,98463.7109375,199798.25,157714.1875,51480.265625,60015.79296875,71115.9453125,54227.80078125,71112.640625,65013.72265625,61667.9375,65502.3203125,67618.3046875,53372.69140625,80903.59375,67616.1640625,195935.5,238458.984375,288132.84375,227199.90625,70352.8359375,68833.3203125,69920.4921875,58056.3046875,81215.578125,79533.703125,74162.59375,90564.765625,80786.8046875,61806.2109375,58071.8125,131375.59375
56,238.80232292802,252.812391504,"[C4H8NO]+",86.06004,"C4H7NO_M+H; C4H9NO2_M+H-H2O",15046.5576171875,18124.74609375,NA,16277.986328125,193933.5625,201662.109375,192696,178224.359375,188385.09375,211177.296875,210733.3125,186295.09375,209539.109375,197501.421875,185374.9375,200808.03125,188290.53125,176644.078125,285430.84375,236371.046875,136570.078125,161783.5625,246885.328125,196827.34375,279759.34375,148974.828125,237119.53125,179731.84375,222958.125,120754.5546875,145397.9375,158192,136256.65625,143172.609375,114702.7109375,118578.46875,108882.828125,130623.6484375,118105.609375,242960.578125,126765.2265625,202669.0625,210303.40625,217517.8125,249392.734375,258646.375,236683.34375,256668.390625,201802.984375,230384.34375,239739.078125,232908.296875,191912.28125,232825.765625,201857.59375,289413.875,267355.5625
57,184.13349121602,207.02657023998,"[C4H8NO]+",86.06004,"C4H7NO_M+H; C4H9NO2_M+H-H2O",22445.685546875,22919.3359375,NA,19029.22265625,90276.0234375,91595.65625,89551.09375,89476.84375,83036.8359375,90955.3359375,89636.6171875,87274.90625,88523.515625,93835.3046875,83967.7734375,87103.625,78187.2265625,77183.765625,96911.828125,234019.65625,89011.7578125,82271.7265625,123057.8828125,90760.4765625,131215.90625,99292.8203125,77891.421875,67685.609375,92014.6171875,81176.5703125,81229.359375,81596.671875,70327.703125,132946.234375,87045.9375,148260.046875,81464.984375,84762.296875,77392.234375,139034.546875,88406.484375,89227.96875,125450.484375,83659.1640625,96608.015625,62227.015625,67604.890625,85377.0703125,97127.109375,74619.2734375,87257.796875,86445.7890625,76628.7734375,67963.328125,73468.4375,67946.6328125,63819.80859375
58,207.02657023998,215.83573057602,"[C4H8NO]+",86.06004,"C4H7NO_M+H; C4H9NO2_M+H-H2O",14132.6337890625,18925.37109375,NA,13377.54296875,67801.4765625,66040.4921875,65311.47265625,69719.03125,73732.703125,76753.75,72602.859375,66946.2421875,73865.578125,64602.30859375,70555.546875,65455.015625,63939.1171875,73446.8125,63770.12890625,140093.28125,61407.25,63592.73046875,104305.578125,64901.90234375,76398.46875,69272.515625,71185.078125,67685.609375,79073.984375,58593.9453125,63315.015625,77897.9453125,54566.3828125,107548.0234375,77141.5625,89564.28125,77351.296875,67975.8125,62543.4609375,92461.8671875,63725.4609375,89227.96875,123025.3671875,80278.8046875,91655.7578125,62227.015625,54392.65234375,69566.734375,63150.2109375,56901.53125,66491.6953125,65213.8203125,62756.5703125,57993.49609375,62551.6171875,63427.171875,58402.62890625
59,215.83573057602,219.877151088,"[C4H8NO]+",86.06004,"C4H7NO_M+H; C4H9NO2_M+H-H2O",16091.5048828125,16082.7734375,NA,13377.54296875,45996.45703125,45978.734375,43614.75390625,44724.45703125,47116.3671875,45107.23046875,44585.3203125,47456.9140625,53554.88671875,54960.64453125,45461.5390625,41618.38671875,44245.765625,43763.765625,44680.17578125,119171.1875,42556.8984375,49491.91015625,62922.91796875,44283.26953125,68583.9921875,47397.15625,44695.875,37104.05859375,47535.77734375,39539.6875,48021.6796875,54197.453125,37651.74609375,76541.171875,50518.6171875,71741.3515625,46250.21875,55395.421875,40680.33203125,72506.109375,42191.25390625,51441.44140625,72581.2734375,39472.99609375,48955.94921875,44795.4296875,39739.21875,45086.45703125,49747.06640625,43759.49609375,51164.1328125,42915.359375,41618.203125,39884.99609375,36380.65234375,40777.2578125,39253.50390625
60,357.821057424,370.83310947198,"[C4H7O2]+",87.04406,"C4H6O2_M+H; C4H8O3_M+H-H2O",26304.41015625,27039.67578125,NA,36877.15234375,236457.734375,260907.734375,300887.21875,263862.78125,267159.5625,236925.546875,274374.21875,240280.984375,191981.03125,174510.875,160167.875,146310.265625,153387.046875,125968.2265625,159157.21875,218979.125,156122.390625,198522.78125,161008.546875,165299.828125,170059.65625,218193.546875,244538.921875,137227.578125,216120,202895.484375,274299.375,294163.6875,220188.1875,149940.9375,154404.0625,173221.984375,201563.28125,167588.234375,171006.359375,291698.5625,156316.84375,188366.03125,250833.671875,154994.609375,245154.015625,202851.40625,212370.953125,133714.859375,231953.5,152212.1875,137784.71875,179588.796875,206080.8125,169799.1875,161450.796875,169668.515625,139612.84375
61,347.598202512,357.03619902402,"[C3H7N2O]+",87.05529,"C3H6N2O_M+H; C3H8N2O2_M+H-H2O",NA,NA,NA,3628.189453125,45300.30078125,39246.87109375,44773.875,35344.84375,34425.76171875,44400.41796875,43522.87890625,37501.359375,31204.115234375,28146.546875,21039.81640625,8544.8056640625,20042.6875,23153.87890625,28977.380859375,26239.453125,27455.623046875,31166.78125,15816.3876953125,29158.57421875,30278.1640625,15964.3046875,37859.390625,18779.6875,44136.8671875,24300.34375,32730.412109375,25243.95703125,10595.9921875,10690.0517578125,12251.6630859375,27090.0390625,22782.685546875,17516.310546875,9519.82421875,17345.18359375,13825.6142578125,19672.181640625,34912.91796875,11610.158203125,21675.060546875,32126.076171875,63282.53515625,28526.080078125,23245.525390625,20392.994140625,11525.623046875,28160.3671875,26452.70703125,22082.474609375,26116.029296875,11787.3232421875,10195.2314453125
62,305,327.5,"[C3H7N2O]+",87.05529,"C3H6N2O_M+H; C3H8N2O2_M+H-H2O",3859.12768554688,3842.392578125,NA,5196.8427734375,34965.87109375,39071.94140625,41343.17578125,36119.875,38284.1171875,35139.24609375,42858.5859375,39375.95703125,28430.2890625,28090.3046875,24697.169921875,16519.11328125,21255.484375,8446.9443359375,10022.439453125,32422.671875,18454.490234375,30125.41015625,20075.60546875,17538.982421875,23216.791015625,16771.89453125,32299.318359375,13401.638671875,42604.74609375,17084.056640625,19592.28515625,25827.138671875,13959.9228515625,7891.09765625,23248.6484375,17769.423828125,20402.5703125,25049.041015625,22704.751953125,26108.392578125,22843.455078125,30018.654296875,35632.7890625,17765.953125,26687.177734375,36553.73046875,52718.96484375,53190.828125,13625.369140625,32680.35546875,24623.482421875,34381.23046875,42133.3828125,22887.99609375,10458.0419921875,15711.486328125,14584.2373046875
63,96.41973310398,116.86503020802,"[C3H7N2O]+",87.05529,"C3H6N2O_M+H; C3H8N2O2_M+H-H2O",8900.5556640625,8106.087890625,NA,6179.44091796875,21362.607421875,20040.86328125,20241.30078125,20908.228515625,22092.55859375,20360.140625,19678.224609375,21655.8046875,26386.43359375,23359.412109375,22886.775390625,23537.640625,29018.685546875,24034.23046875,24898.818359375,29525.666015625,24562.517578125,25519.837890625,30757.033203125,21011.978515625,20392.298828125,23927.26171875,28110.9609375,28740.216796875,29952.828125,21154.47265625,24162.052734375,23051.5390625,21508.08984375,34868.1875,25257.39453125,26016.958984375,25674.14453125,21490.3203125,22964.5078125,41893.03515625,24855.28125,25192.939453125,32337.19140625,29174.021484375,26135.646484375,19953.85546875,23354.28515625,24034.318359375,18815.2734375,22896.501953125,32511.2890625,22000.39453125,23800.638671875,30878.26171875,27420.130859375,27095.447265625,25380.859375
64,84.113600592,96.41973310398,"[C3H7N2O]+",87.05529,"C3H6N2O_M+H; C3H8N2O2_M+H-H2O",8900.5556640625,8106.087890625,NA,6179.44091796875,21362.607421875,17705.7890625,20241.30078125,20908.228515625,21636.57421875,20360.140625,19678.224609375,17637.38671875,26386.43359375,23359.412109375,22578.396484375,22944.599609375,23963.38671875,21135.865234375,20877.68359375,23309.87890625,18406.197265625,23303.78515625,25571.23046875,21011.978515625,17257.048828125,23927.26171875,28110.9609375,28740.216796875,29952.828125,16812.900390625,23863.61328125,23051.5390625,21508.08984375,32757.23046875,24831.34765625,26016.958984375,23572.435546875,21490.3203125,19550.314453125,40585.48046875,21978.00390625,22212.87109375,25187.693359375,29174.021484375,26135.646484375,19953.85546875,17556.435546875,17911.638671875,18815.2734375,22896.501953125,32511.2890625,19771.400390625,21249.794921875,25215.951171875,27420.130859375,27095.447265625,23693.71875
