"SOIidx","start","end","formula","mass","anot","Bf_1","Bf_2","Bi_1","Bi_2","QC_00","QC_01","QC_02","QC_03","QC_04","QC_05","QC_06","QC_07","QC_08","QC_09","QC_10","QC_11","QC_12","QC_13","Suero_C01_08","Suero_C02","Suero_C03","Suero_C04","Suero_C05","Suero_C06","Suero_C07","Suero_P1_V1","Suero_P1_V3_5","Suero_P1_V4","Suero_P1_V6","Suero_P2_V1","Suero_P2_V3_5","Suero_P2_V4","Suero_P2_V6","Suero_P3_V1","Suero_P3_V3_5","Suero_P3_V4","Suero_P3_V6","Suero_P4_V1","Suero_P4_V3_5","Suero_P4_V4","Suero_P4_V6","Suero_P5_V1","Suero_P5_V3_5","Suero_P5_V4","Suero_P5_V6","Suero_P6_V1","Suero_P6_V3_5","Suero_P6_V4","Suero_P6_V6","Suero_P7_V1","Suero_P7_V3_5","Suero_P7_V4","Suero_P7_V6","Suero_P8_V1","Suero_P8_V3_5","Suero_P8_V4","Suero_P8_V6"
408,323.19047704002,332.050554096,"[C4H5O4S]-",148.9914,"C4H6O4S_M-H",NA,NA,NA,NA,119919.0078125,123395.8984375,139345.390625,117144.8046875,132742.46875,120443.9609375,117731.4453125,136461.796875,115367.8515625,122155.234375,127679.4765625,103826.7421875,127855.015625,115644.1953125,118709.296875,130388.21875,115625.5234375,113861.3828125,125347.65625,125258.6875,120327.6640625,135901.28125,132973.265625,121721.046875,97038.046875,119591.5234375,105035.0859375,105891.9296875,123919.4921875,116057.234375,150496.125,137509.59375,109545.9296875,101007.78125,113166.0625,130007.7734375,118963.3203125,80557.9765625,115780.5625,99576.59375,107899.1875,128474.453125,114669.265625,85596.2109375,141890.25,103212.984375,119908.6328125,110655.765625,105537.859375,103227.8984375,93009.765625,132640.921875,108804.125
409,287.5,307.5,"[C5H9O3S]-",149.02779,"C5H10O3S_M-H",NA,NA,NA,NA,10064.5185546875,9373.5966796875,7584.6533203125,11268.0810546875,7936.05810546875,9854.1259765625,12572.1826171875,10067.05078125,8561.3740234375,8181.0302734375,8509.5869140625,9261.037109375,10688.0830078125,11979.1630859375,9247.9140625,21179.595703125,5528.728515625,15125.8447265625,14820.3349609375,17391.00390625,6890.84130859375,12825.70703125,8275.0869140625,10148.2412109375,5709.046875,7381.6201171875,9850.2021484375,10682.240234375,9083.86328125,13974.61328125,8047.068359375,8852.3935546875,9105.794921875,6285.595703125,5631.03271484375,2275.34155273438,5659.5556640625,9856.8076171875,14633.291015625,9517.931640625,13581.0693359375,7662.74658203125,7577.4052734375,5140.69091796875,12502.2021484375,8395.8134765625,9953.42578125,9216.748046875,8213.98046875,8398.560546875,7123.04736328125,6894.1025390625,9017.560546875
410,306.7192946976,332.050554096,"[C5H9O5]-",149.04555,"C5H10O5_M-H",4138.3408203125,2208.44067382812,NA,NA,57934.6484375,43670.66015625,48928.2578125,13340.5498046875,37611.88671875,43287.09765625,43446.14453125,40293.34375,44679.2109375,41797.5625,39594.66796875,37266.75,35810.1171875,36064.84765625,32163.919921875,33781.92578125,20143.923828125,33548.69921875,58832.31640625,28220.7734375,31807.953125,46075.5625,9750.8935546875,31498.01953125,30218.25,41248.9375,51426.98046875,58854.43359375,44823.765625,47215.328125,58927.12109375,37787.13671875,26430.5859375,10377.5126953125,35481.93359375,60354.5703125,42949.59765625,45182.7109375,10825.5576171875,46339.71875,60386.5390625,21191.349609375,14753.03515625,23291.41015625,39587.265625,64331.046875,12440.904296875,59805.6171875,33199.171875,36402.4375,34397.34765625,33109.28515625,30084.05078125
411,281.3880352992,306.7192946976,"[C5H9O5]-",149.04555,"C5H10O5_M-H",3208.87719726562,2530.283203125,NA,NA,10244.83203125,11532.5419921875,11895.3076171875,13939.9970703125,11077.380859375,10410.5234375,14110.3232421875,14818.4794921875,12198.56640625,13328.2509765625,13660.1953125,12381.4697265625,11977.7119140625,13672.1201171875,12407.244140625,12029.60546875,15839.0927734375,12197.0341796875,11264.9951171875,12308.0361328125,12902.08984375,9332.5361328125,8699.125,9126.33984375,8822.951171875,11501.30859375,12138.1142578125,12217.6826171875,10173.859375,12614.234375,12388.7880859375,12264.5,11013.193359375,10867.447265625,11951.8330078125,15689.6689453125,13214.9423828125,14001.244140625,12665.224609375,10467.2255859375,10810.802734375,14667.95703125,19323.708984375,14298.9384765625,17794.853515625,12494.248046875,47676.00390625,11132.4970703125,11896.3662109375,15966.48828125,12724.443359375,14793.4658203125,13760.736328125
412,346.28698796802,352.203042624,"[C4H5O4S]-",148.9914,"C4H6O4S_M-H",NA,NA,NA,NA,36313.27734375,34896.16015625,33182.8828125,34272.328125,31290.44140625,29945.013671875,28997.939453125,38906.32421875,29267.9609375,23585.013671875,19083.833984375,24028.93359375,33817,34977.01171875,19852.45703125,28497.798828125,32086.2890625,25779.8359375,32884.5703125,30748.8828125,28957.5625,34777.4375,28950.48046875,30326.5078125,32750.453125,31826.654296875,31513.62109375,27863.248046875,31429.978515625,33718.00390625,33099.1484375,37461.1015625,25599.2578125,27949.212890625,10162.1396484375,18365.154296875,9840.2216796875,4821.5947265625,29994.732421875,35391.80859375,26231.73046875,27166.259765625,36772.6953125,29870.087890625,26713.66796875,20765.974609375,27516.603515625,23573.654296875,30451.826171875,24924.83203125,27948.11328125,27784.55078125,33715.75
413,342.5,369.166666666667,"[C5H9O5]-",149.04555,"C5H10O5_M-H",6632.71240234375,4611.69140625,NA,3993.31127929688,20066.822265625,24400.52734375,27141.64453125,21816.6953125,23985.869140625,22108.572265625,23745.49609375,25420.3515625,30267.318359375,27557.43359375,25484.220703125,22038.8984375,20808.201171875,21775.87109375,19990.263671875,18008.111328125,15646.7119140625,21517.912109375,23256.037109375,22939.126953125,18781.490234375,21648.83984375,20319.337890625,20697.923828125,21527.3671875,22026.986328125,19107.234375,18993.521484375,20679.80078125,27897.8671875,24230.36328125,21211.76171875,22038.5625,15172.7578125,19149.951171875,25673.18359375,19118.90234375,24724.875,27191.7265625,23795.625,27137.697265625,22785.525390625,15708.3251953125,15308.42578125,27797.5546875,20757.041015625,27446.291015625,21004.533203125,25830.193359375,26690.314453125,23401.306640625,24381.26953125,19225.572265625
414,237.972730976,264.637500288,"[C4H5O4S]-",148.9914,"C4H6O4S_M-H",NA,NA,NA,NA,45117.59765625,38968.94140625,41645.0703125,40507.83984375,34293.8203125,40965.1796875,41286.52734375,42022.56640625,39616.546875,38160.8984375,27819.826171875,28001.208984375,31394.630859375,30786.689453125,29546.517578125,35836.796875,29999.947265625,35007.14453125,36598.1015625,36634.1875,30578.7578125,34794.06640625,27896.38671875,26182.765625,31252.009765625,37218.09375,35320.46875,34379.01953125,32502.865234375,39727.96875,32736.853515625,32137.296875,40725.484375,34761.2421875,32260.0625,30215.05859375,28823.330078125,31632.072265625,33883.81640625,35196.859375,42737.5,29791.23046875,33674.3203125,25488.005859375,38444.89453125,26842.244140625,32409.068359375,30616.3515625,32996.41796875,29611.591796875,28510.208984375,29376.640625,38513.01953125
415,230.7255165024,256.0567759008,"[C5H9O5]-",149.04555,"C5H10O5_M-H",4820.294921875,4655.31982421875,NA,NA,118885.53125,124894.875,120323.265625,134241.53125,137261.359375,120881.453125,120408.109375,128184.140625,113495.7890625,123384.0625,112605.5546875,128000.5703125,139379.46875,127382.765625,102456.4921875,109142.6484375,135193.140625,118526.7890625,94103.2109375,109496.7890625,107939.359375,113848.7265625,106101.9140625,101135.9765625,96583.21875,120725.8828125,126112.0703125,107898.578125,113371.0078125,137426.265625,148403.984375,139022.65625,124516.984375,135335,108091.03125,147613.5,120299.7265625,142791.203125,116289.421875,110252.4296875,119017,128975.2578125,105168.390625,145065.40625,135885.0625,117254.5078125,118316.421875,104855.28125,112070.2421875,106523.859375,102505.8125,122840.703125,119999.2734375
416,256.0567759008,281.3880352992,"[C5H9O5]-",149.04555,"C5H10O5_M-H",4221.291015625,NA,NA,NA,79499.1015625,76175.3046875,71419.8359375,70857.6328125,74793.0703125,76113.75,81843.296875,74845.5546875,81357.234375,80664.390625,68448.2265625,81477.9609375,81669.6953125,79251.3984375,64343.453125,80920.7578125,84802.6484375,75219.4921875,57131.37890625,79015.3125,64422.140625,64829.8125,51943.59765625,54502.58203125,63043.328125,75404.2578125,68116.8984375,76989.890625,65844.7734375,90716.4375,92395.5859375,92194.09375,77872.515625,74552.3046875,64217.44921875,96196.96875,72196.109375,74896.9453125,53467.16796875,58233.07421875,61985.4609375,87261.28125,71891.8125,95903.2109375,88620.515625,74678.046875,74091.8671875,64590.15234375,66454.3515625,56297.15625,64072.74609375,75671.8984375,74595.34375
417,557.5,575,"[C4H5O4S]-",148.9914,"C4H6O4S_M-H",NA,NA,NA,NA,9777.5458984375,11778.03125,10498.0068359375,12640.859375,11138.046875,14302.1962890625,10636.3349609375,13950.2119140625,14797.5478515625,14716.736328125,7452.5986328125,13751.7109375,8888.716796875,8379.587890625,13325.404296875,10486.876953125,8548.7177734375,9217.9130859375,11969.1533203125,14262.4248046875,8540.66796875,14307.8798828125,9112.5224609375,13259.9814453125,13764.5771484375,12212.8505859375,10899.1396484375,12521.0703125,9036.521484375,11843.5087890625,11631.1962890625,11229.34765625,11251.568359375,12036.2529296875,13848.3212890625,14262.90625,8611.5029296875,6545.65087890625,9996.75,14252.953125,12714.9443359375,9649.763671875,9288.048828125,8085.732421875,10504.41015625,11890.2470703125,11142.294921875,12554.390625,17274.958984375,12008.6103515625,12017.72265625,12612.947265625,10124.22265625
418,580,595,"[C4H5O4S]-",148.9914,"C4H6O4S_M-H",NA,NA,NA,NA,9362.9990234375,8214.724609375,14914.4951171875,12640.859375,13484.1806640625,12872.4140625,10284.1943359375,12863.7666015625,10884.0478515625,14716.736328125,12728.3408203125,13597.310546875,10002.3798828125,13448.7001953125,16785.671875,11878.046875,7367.14501953125,10026.015625,12354.669921875,12767.1103515625,12097.6572265625,11169.0322265625,15837.400390625,12868.099609375,13007.25390625,10199.373046875,9347.919921875,11383.349609375,11073.80078125,17991.08984375,11631.1962890625,10903.921875,11251.568359375,9190.515625,7636.08740234375,15965.2607421875,7159.69189453125,14124.150390625,9996.75,10034.525390625,12375.8408203125,14296.248046875,9612.8681640625,10257.4208984375,12647.3564453125,11151.4794921875,10651.2001953125,12554.390625,18464.046875,10195.2607421875,10635.2470703125,11871.1953125,14255.82421875
419,47.5,57.5,"[C3H5N2O3S]-",149.00264,"C3H6N2O3S_M-H",NA,NA,NA,NA,15345.2177734375,13198.4482421875,12994.7509765625,16285.5849609375,14792.95703125,21013.341796875,17330.09375,16578.25390625,15542.5205078125,16266.7275390625,15338.91796875,14744.3212890625,14446.2744140625,10873.109375,23104.822265625,12809.12890625,10479.060546875,14169.7998046875,18958.330078125,12733.3935546875,20796.14453125,16879.810546875,13745.4296875,16647.220703125,14289.3359375,10334.2470703125,10509.599609375,NA,15394.552734375,10338.0673828125,15057.578125,12567.859375,9531.8720703125,14921.5966796875,9744.9736328125,24622.23828125,14554.1220703125,NA,NA,NA,NA,13837.3486328125,NA,15361.94921875,9062.8876953125,NA,8909.3935546875,15606.0615234375,10594.42578125,NA,NA,11791.3603515625,NA
421,78.41918657598,113.74462528002,"[C4H8NO3P]-",149.02418,"C4H11NO4P_M-H2O-H",10071.7626953125,10634.9365234375,13819.083984375,10291.6552734375,130799.078125,141212.28125,166345.765625,131608.390625,134855.296875,137695.546875,139103.796875,143112.375,151098.125,114344.4453125,135484.4375,143729.125,107466.4765625,124192.59375,112273.375,101647.65625,87671.8359375,121783.8125,92583.4609375,125655.7265625,91963.703125,152439.125,130887.84375,94314.515625,139401.40625,153765.71875,150999.171875,151566.375,140232.03125,137502.953125,148717.875,136861.65625,136804.578125,135525.453125,121290.0390625,174788.578125,146475.765625,100295.09375,131628.015625,98272.4453125,109624.2421875,133171.015625,97849.1953125,98995.2734375,135668.140625,127695.2109375,167146.515625,122125.984375,192099.5625,146998.53125,143640.9375,126391.296875,119838.7734375
422,113.74462528002,131.77113329598,"[C4H8NO3P]-",149.02418,"C4H11NO4P_M-H2O-H",8599.0888671875,8523.064453125,13819.083984375,6036.6484375,130799.078125,107669.15625,118086.4921875,105855.8828125,111703.296875,104282,119670,105402.65625,94626.578125,89352.09375,99985.15625,101273.5859375,95105.25,108416.9609375,112273.375,98256.046875,71226.859375,110147.1015625,75354.1015625,106759.6953125,83630.65625,131436.46875,124932.109375,83904.3828125,106435.828125,121642.875,136074.359375,146634.671875,101336.96875,122588.8203125,148717.875,125480.2265625,114012.46875,114931.625,93758.796875,155065.59375,127940.9375,93120.6484375,114755.640625,91527.421875,108816.6875,107997.9296875,78142.734375,71220.9140625,115050.1953125,110087.015625,129673.2578125,97460.3828125,125845.2109375,118199.2265625,120077.8125,116212.28125,115996.03125
423,109.43341563198,125.68762167198,"[C5H9O5]-",149.04555,"C5H10O5_M-H",12111.0966796875,4798.2578125,NA,8784.7265625,286073.4375,293397.21875,296827.5,321038.4375,280661.6875,287882.03125,293412,270260.8125,330191.09375,320593.875,297050.53125,288122.125,331701.78125,309029.5625,204847.9375,202597.734375,203981.4375,200212.125,158085.140625,242643.9375,223358.71875,220078.6875,212696.9375,213890,216445.875,238133.859375,224878,210727.359375,197810.875,189856.53125,173761,173720.9375,218096.8125,243293.015625,222185.078125,275950,197803.25,207337.984375,194915.34375,191624.296875,187862.046875,226035.21875,412788.40625,220085.78125,220753.65625,207899.75,250818.34375,246518.84375,259653.734375,183589.484375,180574.03125,191795.859375,221501.140625
424,125.68762167198,141.94182771198,"[C5H9O5]-",149.04555,"C5H10O5_M-H",12111.0966796875,10975.61328125,NA,8784.7265625,267442.09375,272335.15625,273927.71875,266292.4375,275703.6875,287882.03125,293412,270260.8125,330191.09375,320593.875,297050.53125,288122.125,331701.78125,309029.5625,204847.9375,202597.734375,197356.828125,200212.125,158085.140625,185345.421875,223358.71875,220078.6875,208566.046875,213890,216445.875,195731.890625,198820.4375,198274.296875,180804.515625,180449.296875,171165.578125,147333.828125,166105.59375,158174.328125,151882.453125,275950,197803.25,207337.984375,194915.34375,189334.515625,187862.046875,192379.21875,412788.40625,217320.046875,209116.515625,207899.75,250818.34375,236442.796875,219697.625,183589.484375,158747.4375,167323.765625,211661.796875
425,369.166666666667,395.833333333333,"[C5H9O5]-",149.04555,"C5H10O5_M-H",8990.4755859375,4753.49365234375,NA,3782.67211914062,22393.580078125,25436.8671875,27141.64453125,24852.787109375,26909.73046875,28121.78515625,30663.677734375,30099.494140625,30267.318359375,28521.46484375,25484.220703125,22812.439453125,27673.330078125,28039.96484375,22012.572265625,19913.400390625,19534.060546875,29390.501953125,26252.0390625,28017.69921875,25932.537109375,25668.4375,21858.142578125,27964.759765625,21738.734375,23213.98828125,21846.345703125,22395.353515625,22104.107421875,29870.001953125,25001.697265625,24024.845703125,26310.88671875,18346.056640625,19149.951171875,32546.46484375,22023.44140625,28521.638671875,33585.52734375,23795.625,29862.078125,24082.46484375,21161.271484375,15308.42578125,28632.3984375,20757.041015625,32041.02734375,28447.123046875,27114.71484375,26690.314453125,27624.564453125,24381.26953125,21003.75
426,395.833333333333,422.5,"[C5H9O5]-",149.04555,"C5H10O5_M-H",9323.021484375,6428.38671875,NA,NA,21331.80859375,24233.73828125,23742.140625,23529.634765625,24429.63671875,22478.87109375,30663.677734375,28452.77734375,23922.205078125,28521.46484375,25029.955078125,22812.439453125,25146.55078125,22220.283203125,21224.513671875,19140.888671875,19534.060546875,25178.951171875,21942.345703125,24411.33984375,23453.732421875,24258.546875,21572.841796875,21547.310546875,20904.056640625,23213.98828125,18575.36328125,22395.353515625,22104.107421875,27830.419921875,25001.697265625,24024.845703125,24046.33203125,18346.056640625,17163.6796875,26146.125,22023.44140625,28280.22265625,27425.4453125,23358.64453125,29862.078125,20861.203125,20136.515625,14218.73828125,27921.73046875,19741.408203125,30807.201171875,22270.244140625,27114.71484375,25062.06640625,24544.87109375,21382.154296875,21003.75
427,449.166666666667,475.833333333333,"[C5H9O5]-",149.04555,"C5H10O5_M-H",6549.66357421875,4029.91015625,NA,NA,12699.068359375,13344.287109375,16671.876953125,13645.2236328125,15305.431640625,14556.9580078125,16065.4130859375,15827.2412109375,15475.5439453125,16123.53515625,16968.53515625,14926.4560546875,18080.236328125,19123.822265625,15956.5947265625,16062.4970703125,14478.2177734375,16018.8310546875,16430.787109375,13406.6357421875,16178.0166015625,16059.486328125,17455.0546875,22048.65234375,17505.10546875,14498.6533203125,14277.9833984375,16671.76953125,13866.158203125,14831.15625,14291.7119140625,15894.5673828125,14873.5419921875,12126.412109375,13762.4326171875,21914.38671875,17207.349609375,17689.078125,19907.505859375,16647.8203125,17044.3984375,15652.80859375,14259.9541015625,13441.564453125,23311.482421875,14623.8701171875,16941.9140625,16500.619140625,16225.263671875,17546.119140625,17508.5859375,14731.197265625,13790.642578125
428,475.833333333333,502.5,"[C5H9O5]-",149.04555,"C5H10O5_M-H",5679.48291015625,4668.4150390625,NA,NA,10392.873046875,11619.8359375,12157.9912109375,9755.224609375,11857.2177734375,11066.521484375,12280.896484375,13815.9453125,12553.505859375,13334.3779296875,12116.0458984375,14812.3603515625,16686.505859375,15164.46875,11000.7705078125,10055.4404296875,10378.7294921875,13817.4267578125,11359.728515625,11748.83984375,12321.2587890625,14537.2216796875,12972.41796875,14686.279296875,10724.89453125,11829.0400390625,11870.5517578125,12325.845703125,12941.8837890625,10845.638671875,11771.861328125,12948.2763671875,12013.94921875,9399.9111328125,11315.0595703125,16592.853515625,12068.662109375,15551.701171875,14009.208984375,15453.578125,13952.3310546875,10777.4375,11723.486328125,8521.3544921875,13982.0693359375,13130.9326171875,12741.50390625,15550.0927734375,13999.2841796875,12521.5810546875,13625.7021484375,12289.0537109375,11743.791015625
429,151.34506025598,161.49596113602,"[C3H4NO4S]-",149.98665,"C3H5NO4S_M-H; C3H7NO5S_M-H2O-H",NA,NA,NA,5234.77880859375,22712.203125,18419.5546875,24556.28125,21911.849609375,21710.828125,22135.98828125,20364.994140625,20742.986328125,19593.9140625,22869.900390625,27554.359375,23684.615234375,27226.216796875,17567.576171875,13388.48046875,14527.26953125,11025.4052734375,12206.5537109375,25603.2734375,13745.3916015625,12623.73046875,20572.525390625,14933.1015625,16555.2265625,14801.6630859375,12957.4072265625,21586.51953125,11827.4794921875,17736.02734375,35754.7265625,24781.08984375,25067.810546875,30182.42578125,14938.59375,10824.1982421875,17839.068359375,12719.970703125,14289.76953125,25766.70703125,13808.3896484375,15686.30859375,16085.4453125,17295.2734375,10907.50390625,10827.1708984375,19308.208984375,14520.943359375,13287.6484375,11581.6533203125,15190.431640625,15033.625,19769.56640625,13108.265625
430,142.33399864002,151.34506025598,"[C3H4NO4S]-",149.98665,"C3H5NO4S_M-H; C3H7NO5S_M-H2O-H",NA,NA,NA,5234.77880859375,22712.203125,18419.5546875,24556.28125,21911.849609375,21710.828125,22135.98828125,20364.994140625,20319.84375,19593.9140625,22869.900390625,27554.359375,23684.615234375,27226.216796875,17567.576171875,13388.48046875,14527.26953125,11025.4052734375,12206.5537109375,25603.2734375,13745.3916015625,13582.40625,20572.525390625,14933.1015625,16555.2265625,14801.6630859375,12957.4072265625,21586.51953125,13180.37890625,17736.02734375,35754.7265625,24781.08984375,25067.810546875,30182.42578125,14938.59375,10824.1982421875,17839.068359375,12719.970703125,16035.3193359375,25766.70703125,13808.3896484375,15686.30859375,16085.4453125,17295.2734375,10907.50390625,10827.1708984375,19308.208984375,14520.943359375,13287.6484375,11581.6533203125,15190.431640625,15033.625,19769.56640625,13108.265625
